content,label
"I see them lie and lay in wait
Standing at the gate
But yay I hold up my head and I sing
Hear what I sing nah...

Murderer! Blood is on your shoulder
Kill I today you cannot kill I tomorrow
Murder! Your insides must be hollow
How does it feel to take the life of another?
Murderer! Blood is on your shoulder
Kill me today you cannot kill I tomorrow
Murder! Your insides must be hollow
How does it feel to take a life?

You can hide from man but not your conscience
Unnu nyam the bread of sorrow, drink the wine of violence
Allowed yourself to be conquered by the serpent
Why you disobey the first commandment?
Walk through the valley I fear no pestilence
God is my witness and him ah meh evidence
Lift up mine eyes from whence cometh help
You will never escape this judgement

Murderer! Blood is on your shoulder
Kill I today you cannot kill I tomorrow
Murder! Your insides must be hollow
How does it feel to take a life?

I tell you, all men are created equal
But behind the trigger its a different sequel
Some ah murder people just to collect medals
Stop commit dirty acts for the high officials
You could wash your head until you can't wash no more
It is like an epidemic and you won't find a cure
Upper class you could be rich, middle class whether you poor
Only the righteous won't feel insecure
You ever think about your skull getting bored? (buck buck!)

Murderer! Blood is on your shoulder
Kill I today you cannot kill I tomorrow
Murder! Your insides must be hollow
How does it feel to take a life?

Drinking sulphur bitters won't bitter like your end
Only God can help you, no family no friend
Don't let the curse be upon your children's children
Abednigo, Shadreck, Meshek, Daniel in the den
Jonah in the whale's belly, but him never condemned
Job with the leprosy, and he still reached heaven
He will do for you everything He has done for them

Murderer! Blood is on your shoulder
Kill I today you cannot kill I tomorrow
Murder! Your insides must be hollow
How does it feel to take a life?

You can hide from man but not your conscience
Unnu nyam the bread of sorrow, drink the wine of violence
Allowed yourself to be conquered by the serpent
Why you disobey the first commandment?
Walk through the valley I fear no pestilence
God is my witness and him ah meh evidence
Lift up mine eyes from whence cometh help
You will never escape this judgement

Murderer! Blood is on your shoulder
Kill I today you cannot kill I tomorrow
Murder! Your insides must be hollow
How does it feel to take a life?

I tell you, all men are created equal
But behind the trigger its a different sequel
Some ah murder people just to collect medals
Stop commit dirty acts for the high officials
You could wash your head until you can't wash no more
It is like an epidemic and you won't find a cure
Upper class you could be rich, middle class whether you poor",0
"My Papa

Three years ago my papa died, 
I remember all the tears I cried.
I remember the times of basketball, 
Eating ice cream, cookies, and all.
He went through so much pain, 
I don’t think I could do the same.
Staying alive through the years, 
Never letting me see his tears.
I was writing him lots of letters, 
Hoping it would make him better.
Although it made me sad, 
When he went to a better place it made me glad.
Every time he gave me a hug,
He made me feel snug as a rug.
He died before my sister was born, 
It is very hard not to mourn.
I remember how we use to talk, 
Making me laugh when my mom he mocked.
I talk to him everyday, 
Never running out of things to say.
I look up in the sky, 
Remembering of when I didn’t want to say goodbye.
Forever I know we will never part, 
Because he is always in my heart.


",1
"Mmm, mmm
Mmm, in your arms
Ohh
I can hear your heartbeat now
I can hear it beating loud

In your arms
I can still feel the way you want me when you hold me
I can still hear the words you whispered when you told me
I can stay right here forever in your arms

And there ain't no way
I'm letting you go now
And there ain't no way
And there ain't no how
I'll never see that day

'Cause I'm keeping you forever and for always
We will be together all of our days
Wanna wake up every morning to your sweet face
Always
Mmmm, baby

In your heart
I can still hear a beat for every time you kiss me
And when we're apart I know how much you miss me
I can feel your love for me in your heart

And there ain't no way (And there ain't no way)
I'm letting you go now
And there ain't no way (And there ain't no way)
And there ain't no how
I'll never see that day

'Cause I'm keeping you forever and for always
We will be together all of our days
Wanna wake up every morning to your sweet face
Always

Oh, yeah
Wanna wake up every morning, yeah
Oh

In your eyes (I can still see the look of the one)
I can still see the look of the one who really loves me
(I can still feel the way that you want)
The one who wouldn't put anything else in the world above me
(I can still see love for me) I can still see love for me in your eyes
(I still see the love)

And there ain't no way (And there ain't no way)
I'm letting you go now
And there ain't no way (And there ain't no way)
And there ain't no how
I'll never see that day

'Cause I'm keeping you forever and for always
We will be together all of our days
Wanna wake up every morning to your sweet face
I'm keeping you forever and for always
We will be together all of our days
Wanna wake up every morning to your sweet face
I'm keeping you forever and for always

Oh
I'm keeping you forever
Got to keep you, baby
Forever
In your arms",1
"I can remember when huh those slavery times...

What you won't and what you will
Working for your dollar bill
Sad to see the old slave mill
Is grinding slow, but grinding still
Walking home, a youth gets killed
Police free to shoot at will
Sad to see the old slave mill
Is grinding slow, but grinding still
Nine to five you know the drill
Weekends are a short lived thrill
Sad to see the old slave mill
Is grinding slow, but grinding still
Cup runneth over till it spill
Take until they've had their fill
Sad to see the old slave mill
Is grinding slow, but grinding still

Some of us think we're too big
'Cause the system gives us jobs
Even though it's just a low paying gig
Some of us will boast and brag
And those of us who think we're small
Just because we don't have much
That's really not the case at all
There's riches that the flesh can't touch
Some of us won't respect names
Some of us won't respect loves
Some of us don't respect life
Even though we worship God
And some of us won't let go faith
No matter what the price may cost
Some of us won't practice hate
Because we still believe in love

What you won't and what you will
Working for a dollar bill
Sad to see the old slave mill
Is grinding slow, but grinding still
Walking home, a child gets killed
Neighbors free to shoot at will
Hurt' to see the old slave mill
Is grinding slow, but grinding still
Nine to five, we know the drill
Weekends are such a short-lived thrill
Sad to see the old slave mill
Is grinding slow, but grinding still
Cup runneth over till it spill
Take until they've had their fill
Sad to see the old slave mill
Is grinding slow, but grinding still

Most of us think we're too good
Just because material gain
If we were living as we should
Then less of us would be in pain
Those who are misunderstood
Still deserve a voice to claim
The things that are still meaningful
To each and all of us the same
And some will say the cups are full
And give Jah thanks to what we've gained
And some will say there's much more weight to pull
And them will tell you that straight up and plain
And some will think outside the box
While some of us will hold our lanes
And some of us we write the facts
While some of us a chop down cane

What men won't and what they will
Working for a dollar bill
Sad to see the old slave mill
Is grinding slow, but grinding still
Walking home, a child gets killed
Police free to shoot at will
Hurts to see the old slave mill
Is grinding slow, but grinding still
Nine to five you know the drill
Weekends are a short-lived thrill
Sad' to see the old slave mill
Is grinding slow but grinding still
Cup runneth over till it spill
Take until they've had their fill
Sad to see the old slave mill
Is grinding slow, but grinding still

Is grinding slow, but grinding still
Is grinding slow, but grinding still
Is grinding slow, but grinding still
Is grinding slow, but grinding still
Is grinding slow, but grinding still
Is grinding slow, but grinding still
Is grinding slow, but grinding still
Those slavery times... I can remember when huh...",0
"We real hot

(Inspired by ‘We Real Cool’ by Gwendolyn Brooks)

We real hot. We
Ne’er rot. We

Know knack. We
Beat back. We

Shock stars. We
Win wars. We

Ne’er late. We
Fuck Fate.



",1
"1985, I arrived
33 years, damn, I'm grateful I survived
We wasn't s'posed to get past 25
Joke's on you motherfucker, we alive
All these niggas popping now is young
Everybody say the music that they make is dumb
I remember I was 18
Money, pussy, parties, I was on the same thing
You gotta give a boy a chance to grow some
Everybody talkin' like they know somethin' these days
Niggas actin' woke, but they broke, umm
I respect the struggle but you all frontin' these days
Man, they barely old enough to drive
To tell them what they should do, who the fuck am I?
I heard one of 'em diss me, I'm surprised
I ain't trippin', listen good to my reply
Come here lil' man, let me talk with ya
See if I can paint for you the large picture
Congrats 'cause you made it out your mama's house
I hope you make enough to buy your mom a house
I see your watch icy and your whip foreign
I got some good advice, never quit tourin'
'Cause that's the way we eat here in this rap game
I'm fuckin' with your funky lil' rap name
I hear your music and I know that rap's changed
A bunch of folks would say that that's a bad thing
'Cause everything's commercial and it's pop now
Trap drums is the shit that's hot now
See, I've been on a quest for the next wave
But never mind, that was just a segue
I must say, by your songs I'm unimpressed, hey
But I love to see a Black man get paid
And plus, you havin' fun and I respect that
But have you ever thought about your impact?
These white kids love that you don't give a fuck
'Cause that's exactly what's expected when your skin black
They wanna see you dab, they wanna see you pop a pill
They wanna see you tatted from your face to your heels
And somewhere deep down, fuck it, I gotta keep it real
They wanna be black and think your song is how it feels
So when you turn up, you see them turnin' up too
You hit the next city, collect your money when it's due
You gettin' that paper, swimmin' in bitches, I don't blame you
You ain't thinkin' 'bout the people that's lookin' like me and you
True, you got better shit to do
You coulda bought a crib with all that bread that you done blew
I know you think this type of revenue is never endin'
But I wanna take a minute just to tell you that ain't true
One day, them kids that's listening gon' grow up
And get too old for that shit that made you blow up
Now your show's lookin' light cause they don't show up
Which unfortunately means the money slow up
Now you scramblin' and hopin' to get hot again
But you forgot you only popped 'cause you was ridin' trends
Now you old news and you goin' through regrets
'Cause you never bought that house, but you got a Benz
And a bunch of jewels and a bunch of shoes
And a bunch of fake friends, I ain't judgin' you
I'm just tellin' you what's probably gon' happen when you rappin'
'Bout the type of shit you rappin' 'bout
It's a faster route to the bottom
I wish you good luck
I'm hoping for your sake that you ain't dumb as you look
But if it's really true what people sayin'
And you call yourself playin' with my name
Then I really know you fucked, trust
I'll be around forever 'cause my skills is tip-top
To any amateur niggas that wanna get rocked
Just remember what I told you when your shit flop
In five years you gon' be on Love & Hip-Hop, nigga",0
"The Greatest Accessory Of Them All

People care to much.
How their hair looks
or their clothes.
They don't care about what matters
The soul

The soul is what truly matters
that thing that is deep inside.
The soul is always fashionable 
no matter what the season is.

The soul is something that changes color a million times
from when you are born to when you die.
My soul is yellow today 
because I'm happy inside.

On Thursday my soul was green
for I envied another girl.

The soul is by far the best accessory you can have.
And that's what they should write in the magazines.


",1
"Never know when someone comes and tries to take my life
I've been sleepin' with the .45 like every night
In the whip I pray to God I don't see flashin' lights
God damn, they right behind me
And I wake up everyday
I wake up every day with this anxiety
And they know where I stay
Got ""Malone"" on my plates
And they followin' me
Two hundred bands under the floor of the kitchen
A little more up in the walls and the ceilin'
Even family and friends started switchin'
Ever since I got that check, seen 'em itchin'

Eyes open, I see you, I'm watchin' you
More people wanna be you, don't trust no one

Tell me why I can get no relief (I can't get no sleep)
Wonderin' when they'll come for me
A paranoid man makes paranoid plans
I do what I can, but it's out of my hands
Strugglin' just to find my peace

Sometimes feel like I got no friends
Can't trust a soul, like I'm Snowden
Right by the bed, keep it loaded
Lord have mercy if they broke in
I don't ever sleep, yeah, I'm wide awake
If you try to pull up to my place
Beam is gonna hit you a mile away
I promise, one of us gonna die today
Helicopters in the sky
No, he can't escape the eyes
Politicians and the lies
Tell me, what's the point in pickin' sides?

Tell me why I can get no relief (I can't get no sleep)
Wonderin' when they'll come for me
A paranoid man makes paranoid plans
I do what I can, but it's out of my hands
Strugglin' just to find my peace

(Ayy) Mind is runnin' all day
Cost me more than money and I'm payin' the price, yeah
I ain't goin' nowhere
Killin' myself so I can make me a life, yeah
Minute after minute, never had a limit
Woke up every mornin', knew that I just had to get it
Windows always tinted, you ain't lookin' in it
Either way, I know they'll come for me again

Tell me why I can get no relief (I can't get no sleep)
Wonderin' when they'll come for me
A paranoid man makes paranoid plans
I do what I can, but it's out of my hands
Strugglin' just to find my peace",0
"The Truth

The truth is that she doesn't have, 
but what she needs to know

This life she leads leaves so much space 
for seeds that need to grow

What happened then, before this time, 
how did it come to be?

That she would find herself 
so hurt and longing to be free

The stories told do not ring true 
to what's inside her head

Why can't she live each day with joy, 
not such an aching dread?

When will the past come forth 
to show her how it all began?

Till then she grieves in lonesome silence, 
coping while she can


",0
"G-Unit (BO!), we in here (BO!)
We can get the drama popping we don't care (BO! BO! BO!)
It's going down (BO!), 'cause I'm around (BO!)
50 Cent, you know how I gets down, down

What up, blood? (WHAT)
What up, cuz? (WHAT)
What up, blood? (WHAT)
What up, gangsta?
What up, blood? (WHAT)
What up, cuz? (WHAT)
What up, blood? (WHAT)
What up, gangsta?

They say I walk around like I got an S on my chest
Nah, that's a semi-auto, in a vest on my chest
I try not to say nothing, the DA might want to play in court
But I'll hunt a duck nigga down like it's a sport
Front on me, I'll cut you, gun-butt you or buck you
You getting money, I can't get none with ya, then fuck ya
I'm not the type to get knocked for D.W.I
I'm the type that'll kill your connect when the coke price rise
Gangstas, they bump my shit, them they know me
I grew up around some niggas that's not my homies
Hundred G's I stash it (what), the MAC I blast it (yeah)
D's come we dump the diesel in battery acid
This flow's been mastered, the ice I flash it
Jux me, I'll have your mama picking out your casket, bastard
I'm on the next level, Breitling baguette bezel
Benz pedal to the metal, hotter than a tea kettle, blood

(WHAT)
What up, cuz? (WHAT)
What up, blood? (WHAT)
What up, gangsta?
What up, blood? (WHAT)
What up, cuz? (WHAT)
What up, blood? (WHAT)
What up, gangsta?

We don't play that
We don't play that
We don't play that (G-Unit)
We don't play around

I sit back, twist the best bud, burn and wonder
When gangstas bump my shit, can they hear my hunger?
When the fifth kick, duck quick, it sounds like thunder
In December I'll make your block feel like summer
The rap critics say I can rhyme, the fiends say my dope is a nine
Every chick I fuck with is a dime
I'm like Patti LaBelle, homie I'm on my own
Where I lay my hat's my home, I'm a rolling stone
Cross my path I'll crush ya, thinking I won't touch ya
I'll have your ass using a wheelchair, cane, or crutches
Industry hoes fuck us, in the hood they love us
Stomp a bone out your ass with some brand new Chukkas

What up, blood? (WHAT)
What up, cuz? (WHAT)
What up, blood? (WHAT)
What up, gangsta?
What up, blood? (WHAT)
What up, cuz? (WHAT)
What up, blood? (WHAT)
What up, gangsta?

We don't play that
We don't play that
We don't play that (G-Unit)
We don't play around
We don't play that
We don't play that
We don't play that (G-Unit)
We don't play around
We don't play that
We don't play that
We don't play that (G-Unit)
We don't play around
We don't play that
We don't play that
We don't play that (G-Unit)
We don't play around",0
"Just walked down the street to the coffee shop
Had to take a break
I've been by her side for eighteen hours straight
Saw a flower growing in the middle of the sidewalk
Pushing up through the concrete
Like it was planted right there for me to see
The flashing lights
The honking horns
All seem to fade away
But in the shadow of the hospital
At 508
I saw God today

I've been to church
I've read the book
I know He's there
But I don't look
Near as often as I should
His fingerprints are everywhere
I just look down and stop and stare
Open my eyes and then I swear
I Saw God Today

Saw a couple walking by
They were holding hands
And she had that glow
Yeah, I couldn't help
But I noticed that she was starting to show
Stood there for a minute
Taking in the sky
Lost in that sunset
A splashing down from mounting in shades of red


Got my face pushed up against the nursery glass
She's sleeping like a rock
My name on her wrist
Wearing tiny pink socks
She's got my nose
She's got her Mama's eyes
My brand new baby girl
She's a miracle
I Saw God Today",1
"Bangladesh
Young Money!
You dig?
Mack, I'm going in

A millionaire, I'm a Young Money millionaire
Tougher than Nigerian hair
My criteria compared to your career just isn't fair
I'm a venereal disease, like a menstrual bleed
Through the pencil, and leak on the sheet of the tablet in my mind
‘Cause I don't write shit, ‘cause I ain't got time
‘Cause my seconds, minutes, hours go to the almighty dollar
And the almighty power of that ch-cha-cha-chopper
Sister, brother, son, daughter, father; mother-fuck a copper
Got the Maserati dancin' on the bridge, pussy poppin'
Tell the coppers: ""Ha-ha-ha-ha
You can't catch him, you can't stop him""
I go by them goon rules: if you can't beat 'em, then you pop 'em
You can't man 'em, then you mop 'em
You can't stand 'em, then you drop 'em
You pop 'em ‘cause we pop 'em like Orville Redenbacher

Motherfucker, I'm ill

A million here, a million there
Sicilian bitch with long hair, with coke in her derriere
Like smoking the thinnest air
I open the Lamborghini, hopin' them crackers see me
Like, ""Look at that bastard Weezy!""
He's a beast, he's a dog, he's a mothafuckin' problem
Okay, you're a goon, but what's a goon to a goblin?
Nothin', nothin', you ain't scarin' nothin'
On some faggot bullshit: call 'em Dennis Rodman
Call me what you want, bitch! Call me on my Sidekick!
Never answer when it's private, damn, I hate a shy bitch
Don't you hate a shy bitch? Yeah, I ate a shy bitch
She ain't shy no more, she changed her name to My Bitch
Yeah, nigga, that's my bitch, so when she ask
For the money when you through, don't be surprised, bitch!
And it ain't trickin' if you got it
But you like a bitch with no ass: You ain't got shit
Motherfucker, I'm ill, not sick
And I'm okay, but my watch sick, yeah, my drop sick
Yeah, my Glock sick, and my knot thick — I'm it

Motherfucker, I'm ill

See, they say I'm rappin' like B.I.G., Jay, and 2Pac
André 3000, where is Erykah Badu at? Who that?
Who that said they gon' beat Lil Wayne?
My name ain't Bic, but I keep that flame, man
Who that one that do that, boy?
You knew that true that, swallow
And I be the shit, now you got loose bowels
I don't owe you like two vowels
But I would like for you to pay me by the hour
And I'd rather be pushin' flowers
Than to be in the pen sharin' showers
Tony told us this world was ours
And the Bible told us every girl was sour
Don't play in her garden and don't smell her flower
Call me Mr. Carter or Mr. Lawn Mower
Boy, I got so many bitches, like I'm Mike Lowrey
Even Gwen Stefani said she couldn't doubt me
Motherfucker, I say ""Life ain't shit without me""
Chrome lips pokin' out the coupe, look like it's poutin'
I do what I do, and you do what you can do about it
Bitch, I can turn a crack rock into a mountain — dare me
Don't you compare me, ‘cause there ain't nobody near me
They don't see me but they hear me
They don't feel me but they fear me
I'm illy, C3, 3 Peat",1
"The Guest - Sonnet

I have discovered my deep deathless being:
Masked by my front of mind, immense, serene
It meets the world with an Immortal's seeing,
A god-spectator of the human scene.

No pain and sorrow of the heart and flesh
Can tread that pure and voiceless sanctuary.
Danger and fear, Fate's hounds, slipping their leash
Rend body and nerve, - the timeless Spirit is free.

Awake, God's ray and witness in my breast,
In the undying substance of my soul
Flamelike, inscrutable the almighty Guest.
Death nearer comes and Destiny takes her toll;

He hears the blows that shatter Nature's house:
Calm sits He, formidable, luminous.",1
"Uh, me and my niggas tryna get it, ya bish (ya bish)
Hit the house lick: tell me, is you wit' it, ya bish? (ya bish)
Home invasion was persuasive (was persuasive)
From nine to five I know it's vacant, ya bish (ya bish)
Dreams of livin' life like rappers do (like rappers do)
Back when condom wrappers wasn't cool (they wasn't cool)
I fucked Sherane and went to tell my bros (tell my bros)
Then Usher Raymond ""Let It Burn"" came on (""Let Burn"" came on)
Hot sauce all in our Top Ramen, ya bish (ya bish)
Park the car, then we start rhymin', ya bish (ya bish)
The only thing we had to free our mind (free our mind)
Then freeze that verse when we see dollar signs (see dollar signs)
You lookin' like a easy come-up, ya bish (ya bish)
A silver spoon I know you come from, ya bish (ya bish)
And that's a lifestyle that we never knew (we never knew)
Go at a reverend for the revenue

It go Halle Berry or hallelujah
Pick your poison, tell me what you doin'
Everybody gon' respect the shooter
But the one in front of the gun lives forever
(The one in front of the gun, forever)
And I been hustlin' all day
This-a-way, that-a-way
Through canals and alleyways, just to say
Money trees is the perfect place for shade
And that's just how I feel, nah, nah
A dollar might just fuck your main bitch
That's just how I feel, nah
A dollar might say fuck them niggas that you came with
That's just how I feel, nah, nah
A dollar might just make that lane switch
That's just how I feel, nah
A dollar might turn to a million and we all rich
That's just how I feel

Dreams of livin' life like rappers do (like rappers do)
Bump that new E-40 after school (way after school)
You know, “Big Ballin' With My Homies” (my homies)
Earl Stevens had us thinkin' rational (thinkin' rational)
Back to reality, we poor, ya bish (ya bish)
Another casualty at war, ya bish (ya bish)
Two bullets in my Uncle Tony head (my Tony head)
He said one day I'll be on tour, ya bish (ya bish)
That Louis Burgers never be the same (won't be the same)
A Louis belt will never ease that pain (won't ease that pain)
But I'ma purchase when that day is jerkin' (that day is jerkin')
Pull off at Church's, with Pirellis skirtin' (Pirellis skirtin')
Gang signs out the window, ya bish (ya bish)
Hopin' all of 'em offend you, ya bish (ya bish)
They say your hood is a pot of gold (a pot of gold)
And we gon' crash it when nobody's home

It go Halle Berry or hallelujah
Pick your poison, tell me what you doin'
Everybody gon' respect the shooter
But the one in front of the gun lives forever
(The one in front of the gun, forever)
And I been hustlin' all day
This-a-way, that-a-way
Through canals and alleyways, just to say
Money trees is the perfect place for shade
And that's just how I feel, nah, nah
A dollar might just fuck your main bitch
That's just how I feel, nah
A dollar might say fuck them niggas that you came with
That's just how I feel, nah, nah
A dollar might just make that lane switch
That's just how I feel, nah
A dollar might turn to a million and we all rich
That's just how I feel

Be the last one out to get this dough? No way!
Love one of you bucket-headed hoes? No way!
Hit the streets, then we break the code? No way!
Hit the brakes when they on patrol? No way!
Be the last one out to get this dough? No way!
Love one of you bucket-headed hoes? No way!
Hit the streets, then we break the code? No way!
Hit the brakes when they on patrol? No way!

Imagine Rock up in them projects
Where them niggas pick your pockets
Santa Claus don't miss them stockings
Liquors spillin', pistols poppin'
Bakin' soda YOLA whippin'
Ain't no turkey on Thanksgivin'
My homeboy just dome'd a nigga
I just hope the Lord forgive him
Pots with cocaine residue
Every day I'm hustlin'
What else is a thug to do
When you eatin' cheese from the government?
Gotta provide for my daughter n'em
Get the fuck up out my way, bish
Got that drum and I got them bands
Just like a parade, bish
Drop that work up in the bushes
Hope them boys don't see my stash
If they do, tell the truth
This the last time you might see my ass
From the gardens where the grass ain't cut
Them serpents lurkin', Blood
Bitches sellin' pussy, niggas sellin' drugs
But it's all good
Broken promises, steal your watch
And tell you what time it is
Take your J's and tell you to kick it where a FootLocker is
In the streets with a heater under my Dungarees
Dreams of me gettin' shaded under a money tree

It go Halle Berry or hallelujah
Pick your poison, tell me what you doin'
Everybody gon' respect the shooter
But the one in front of the gun lives forever
(The one in front of the gun, forever)
And I been hustlin' all day
This-a-way, that-a-way
Through canals and alleyways, just to say
Money trees is the perfect place for shade
And that's just how I feel

K’s Mom: Kendrick, just bring my car back, man. I called in for another appointment. I figured you weren’t gonna be back here on time anyways. Look, shit, shit, I just wanna get out the house, man. This man is on one, he feelin' good as a motherfucker. Shit, I’m tryna get my thing goin', too. Just bring my car back. Shit, he faded. He feelin' good. Look, listen to him!
K’s Dad: Girl, girl, I want your body, I want your body, 'cause of that big ol’ fat ass. Girl, girl, I want your body, I want your body, 'cause of that big ol’ fat ass
K’s Mom: See, he high as hell. Shit, and he ain’t even trippin' off them damn dominoes anymore. Just bring the car back!
K’s Dad: Did somebody say dominoes?",0
"The boy with the thorn in his side
Behind the hatred there lies
A murderous desire
For love

How can they look into my eyes
And still they don't believe me?
How can they hear me say those words
Still they don't believe me?
And if they don't believe me now
Will they ever believe me?
And if they don't believe me now
Will they ever, they ever, believe me?
Oh...

The boy with the thorn in his side
Behind the hatred there lies
A plundering desire
For love

How can they see the love in our eyes
And still they don't believe us?
And after all this time
They don't want to believe us
And if they don't believe us now
Will they ever believe us?
And when you want to live, how do you start?
Where do you go? Who do you need to know?
Oh...
Oh no...
Oh...
La...",0
"Stay Strong

I have this illness
that I've suffered from for so long 
and I don't know how
but I've got to find a way to stay strong, 
I wish I could get over it really quick 
because it's making me go insane 
and it hurts when people pick
It just causes so much pain 
I just wish I could stay strong 
It really bothers me 
because I don't know what's wrong 
I'm telling myself not to cry 
but it's so hard to try 
there's got to be a way for me to stay strong 

As the days go by
I feel worse and worse 
so many things have gone wrong 
and it's just so hard to stay strong
I've got to cry 
so as the tears run down my eyes 
I realized I don't have the strength 
to stay strong


",0
"The Rain

We left that old ungainly house
When my dog died there, after
The burial, after the rose
Flowered twice, pulling it by its
Roots and carting it with our books,
Clothes and chairs in a hurry.
We live in a new house now,
And, the roofs do not leak, but, when
It rains here, I see the rain drench
That empty house, I hear it fall
Where my puppy now lies,
Alone..





",0
"Its funny how you never knew what my name was
Our only contact was a form for the election
These days I find that you don't listen
These days I find that we're out of touch
These days I find that I'm too busy
So why the attention now you want my assistance -
What have you done for me
You've gone and got yourself in trouble
Now you want me to help you out
These days I find that I can't be bothered
These days I find that its all too much
To pick up a gun and shoot a stranger
But I've got no choice so here I come - war games
I'm up on the hills, playing little boy soldiers
Reconnaissance duty up at 5:30
Shoot shoot shoot and kill the natives
You're one of us and we love you for that
Think of honour, Queen and country
You're a blessed son of the British Empire
God's on our side and so is Washington
Come out on the hills with the little boy soldiers
Come on outside - I'll sing you a lullaby
Or tell a tale of how goodness prevailed
We ruled the world - we killed and robbed
The fucking lot - but we don't feel bad
It was done beneath the flag of democracy
You'll believe and I do - yes I do - yes I do -
Yes I do -
These days I find that I can't be bothered
To argue withthem well what's the point
Better to take your shots and drop down dead
Then they send you home in a pine overcoat
With a letter to your mum
Saying find enclosed one son - one medal and a note -
To say he won",0
"I cut my bangs with some rusty kitchen scissors
I screamed his name ‘til the neighbours called the cops
I numbed the pain at the expense of my liver
Don’t know what I did next, all I know I couldn’t stop

Word got around to the barflies and the baptists
My mama’s phone started ringing off the hook
I can hear her now saying she ain’t gonna have it
Don’t matter how you feel, it only matters how you look

Go and fix your make up, girl, it’s just a break up
Run and hide your crazy and start actin’ like a lady
Cause I raised you better, gotta keep it together
Even when you fall apart
But this ain’t my mama’s broken heart

Wish I could be just a little less dramatic
Like a Kennedy when Camelot went down in flames
Leave it to me to be holding the matches
When the fire trucks show up and there’s nobody else to blame

Can’t get revenge and keep a spotless reputation
Sometimes revenge's just a choice you gotta make
My mama came from a softer generation
Where you get a grip and bite your lip just to save a little face

Go and fix your make up, girl, it’s just a break up
Run and hide your crazy and start actin’ like a lady
Cause I raised you better, gotta keep it together
Even when you fall apart
But this ain’t my mama’s broken heart

Powder your nose, paint your toes
Line your lips and keep 'em closed
Cross your legs, dot your eyes
And never let 'em see you cry

Go and fix your make up, girl, it’s just a break up
Run and hide your crazy and start actin’ like a lady
Cause I raised you better, gotta keep it together
Even when you fall apart
But this ain’t my mama’s broken heart",0
"Yeah

This could be it, I think I'm in love
It's love this time
It just seems to fit, I think I'm in love
This love is mine

I can see you with me when I'm older
All the lonely nights are finally over
You took the weight of the world off my shoulders (The world just goes away)

Oh, when you kiss me (When you kiss me)
I know you miss me (I know you miss me)
And when you're with me
The world just goes away
The way you hold me (The way you kiss me)
The way you show me (I know you miss me)
That you adore me
Oh, when you kiss me
Oh, yeah

You are the one, I think I'm in love
Life has begun (I think I'm in love)

I can see the two of us together
I know I'm gonna be with you forever
Love couldn't be any better (The world just goes away)

Oh, when you kiss me (When you kiss me)
I know you miss me (I know you miss me)
And when you're with me
The world just goes away
The way you hold me (The way you kiss me)
The way you show me (I know you miss me)
That you adore me
Oh, when you kiss me
Oh, yeah

I can see you with me when I'm older
All the lonely nights are finally over
You took the weight of the world off my shoulders (The world just goes away)

When you kiss me (When you kiss me)
I know you miss me (I know you miss me)
And when you're with me
The world just goes away
The way you hold me (The way you kiss me)
The way you show me (I know you miss me)
That you adore me
The world just goes away (When you kiss me)
When you kiss me (I know you miss me)
I know you miss me (And when you're with me)

Oh, the world just goes away
When you kiss me",1
"The car won't start, it's falling apart
I was late for work and the boss got smart
My pantyline shows, got a run in my hose
My hair went flat, man, I hate that (hate that)
Just when I thought things couldn't get worse
I realized I forgot my purse
With all this stress, I must confess
This could be worse than PMS

This job ain't worth the pay
Can't wait until the end of the day
Hey honey, I'm on my way
Hey (hey)
Hey (hey)
Hey

Honey, I'm home and I had a hard day
Pour me a cold one and oh, by the way
Rub my feet, give me something to eat
Fix me up my favorite treat
Honey, I'm back, my neck's killing me
I need to relax and watch TV
Get off the phone, give the dog a bone
Hey (hey)
Hey
Honey, I'm home!

I broke a nail opening the mail
I cursed out loud ;cause it hurt like hell
This job's a pain; it's so mundane
It sure don't stimulate my brain

This job ain't worth the pay
Can't wait until the end of the day
Hey honey, I'm on my way
Hey (hey)
Hey (hey)
Hey, hey, hey

Honey, I'm home and I had a hard day
Pour me a cold one and oh, by the way
Rub my feet, give me something to eat
Fix me up my favorite treat
Honey, I'm back, my neck's killing me
I need to relax and watch TV
Get off the phone, give the dog a bone
Hey (hey)
Hey
Honey, I'm home

Oh, rub my neck, will you?

Honey, I'm home and I had a hard day
Pour me a cold one and oh, by the way
Rub my feet, give me something to eat
Fix me up my favorite treat
Honey, I'm back, my neck's killing me
I need to relax and watch TV
Get off the phone, give the dog a bone
Hey (hey)
Hey
Honey, I'm home

Mmm, I'm home
That feels much better",0
"Who's gonna tell you when
It's too late
Who's gonna tell you things
Aren't so great
You know
You can't go on
Thinking nothing's wrong
Who's gonna drive you home tonight
Who's gonna pick you up
When you fall
Who's gonna hang it up
When you call
Who's gonna pay attention
To your dreams
Who's gonna plug their ears
When you scream
You can't go on
Thinking nothing's wrong
Who's gonna drive you home tonight
Who's gonna hold you down
When you shake
Who's gonna come around
When you break",0
